,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
1358,55838,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-19-ouverture_burlesque_menuet_telemann-59-88.mp3,19,Ouverture Burlesque_ Menuet (Telemann),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,59,88,http://he3.magnatune.com/all/19-Ouverture%20Burlesque_%20Menuet%20(Telemann)-Janine%20Johnson.mp3
2670,41834,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-10-11_bagatelles_for_solo_fortepiano_op__119_no__7-0-29.mp3,10,11 Bagatelles for Solo Fortepiano op. 119 no. 7,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,0,29,http://he3.magnatune.com/all/10-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%207-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
727,41006,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/ensemble_mirable-conversations_galantes-09-sonata_v_in_f_major_ariagratioso-117-146.mp3,9,Sonata V in F Major (Aria_Gratioso),Ensemble Mirable,Conversations Galantes,http://www.magnatune.com/artists/albums/mirable-conversations/,117,146,http://he3.magnatune.com/all/09-Sonata%20V%20in%20F%20Major%20(Aria_Gratioso)-Ensemble%20Mirable.mp3
1707,41697,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/la_primavera-english_renaissance_music-09-when_to_her_lute_corina_sings_rosseter_campion-0-29.mp3,9,When to her lute Corina sings (Rosseter Campion),La Primavera,English Renaissance Music,http://www.magnatune.com/artists/albums/primavera-english/,0,29,http://he3.magnatune.com/all/09-When%20to%20her%20lute%20Corina%20sings%20(Rosseter%20Campion)-La%20Primavera.mp3
1322,54414,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/janine_johnson-german_keyboard_masters-17-fuge_in_g_pachelbel-59-88.mp3,17,Fuge in G (Pachelbel),Janine Johnson,German Keyboard Masters,http://www.magnatune.com/artists/albums/jjohnson-german/,59,88,http://he3.magnatune.com/all/17-Fuge%20in%20G%20(Pachelbel)-Janine%20Johnson.mp3
2957,32842,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/voices_of_music-an_evening_with_bach-07-prelude_in_c_minor_bwv_871-146-175.mp3,7,Prelude in C Minor (BWV 871),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,146,175,http://he3.magnatune.com/all/07-Prelude%20in%20C%20Minor%20(BWV%20871)-Voices%20of%20Music.mp3
760,26156,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/ensemble_vermillian-stolen_jewels-06-biber_sonata_vi_1681_grave-30-59.mp3,6,Biber Sonata VI 1681 Grave,Ensemble Vermillian,Stolen Jewels,http://www.magnatune.com/artists/albums/vermillian-stolen/,30,59,http://he3.magnatune.com/all/06-Biber%20Sonata%20VI%201681%20Grave-Ensemble%20Vermillian.mp3
2216,57933,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-25-salve_regina__o_clemens-146-175.mp3,25,Salve Regina - O clemens,Philharmonia Baroque,CD2 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers2/,146,175,http://he3.magnatune.com/all/25-Salve%20Regina%20-%20O%20clemens-Philharmonia%20Baroque.mp3
1384,49805,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/jeff_wahl-guitarscapes-13-discovery-88-117.mp3,13,Discovery,Jeff Wahl,Guitarscapes,http://www.magnatune.com/artists/albums/wahl-guitarscapes/,88,117,http://he3.magnatune.com/all/13-Discovery-Jeff%20Wahl.mp3
1253,3130,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/jamie_janover-evolutions-01-outer_cape-175-204.mp3,1,Outer Cape,Jamie Janover,Evolutions,http://www.magnatune.com/artists/albums/janover-evolutions/,175,204,http://he3.magnatune.com/all/01-Outer%20Cape-Jamie%20Janover.mp3
2338,40733,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/richard_savino-legrenzi__venice_before_vivaldi-09-sarabanda_seconda-59-88.mp3,9,Sarabanda Seconda,Richard Savino,Legrenzi - Venice Before Vivaldi,http://www.magnatune.com/artists/albums/savino-legrenzi/,59,88,http://he3.magnatune.com/all/09-Sarabanda%20Seconda-Richard%20Savino.mp3
2181,36039,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/phebe_craig_and_katherine_westine-beside_themselves-08-js_bach_concerto_in_c_major_for_2_harpsichords_allegro_moderato-146-175.mp3,8,JS Bach_ Concerto in C Major for 2 Harpsichords (Allegro moderato),Phebe Craig and Katherine Westine,Beside Themselves,http://www.magnatune.com/artists/albums/kat-beside/,146,175,http://he3.magnatune.com/all/08-JS%20Bach_%20Concerto%20in%20C%20Major%20for%202%20Harpsichords%20(Allegro%20moderato)-Phebe%20Craig%20and%20Katherine%20Westine.mp3
2253,25623,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/ralph_meulenbroeks-gambomania-06-sonata_in_d_minor_allegro_karl_friedrich_abel-88-117.mp3,6,-Sonata in d minor_ Allegro (Karl Friedrich Abel)-,Ralph Meulenbroeks,Gambomania,http://www.magnatune.com/artists/albums/meulenbroeks-gambomania/,88,117,http://he3.magnatune.com/all/06--Sonata%20in%20d%20minor_%20Allegro%20(Karl%20Friedrich%20Abel)--Ralph%20Meulenbroeks.mp3
1324,55630,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/janine_johnson-german_keyboard_masters-19-canzona_in_e_buxtehude-88-117.mp3,19,Canzona in e (Buxtehude),Janine Johnson,German Keyboard Masters,http://www.magnatune.com/artists/albums/jjohnson-german/,88,117,http://he3.magnatune.com/all/19-Canzona%20in%20e%20(Buxtehude)-Janine%20Johnson.mp3
1292,55928,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/jan_hanford-24_preludes_for_solo_piano-19-prelude_no__19_in_g_minor-30-59.mp3,19,Prelude No. 19 in G Minor,Jan Hanford,24 Preludes for Solo Piano,http://www.magnatune.com/artists/albums/hanford-24preludes/,30,59,http://he3.magnatune.com/all/19-Prelude%20No.%2019%20in%20G%20Minor-Jan%20Hanford.mp3
685,50094,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/ehren_starks-the_depths_of_a_year-13-in_love_and_miserable_at_300_am-262-291.mp3,13,In love and miserable at 3_00 AM,Ehren Starks,The Depths of a Year,http://www.magnatune.com/artists/albums/ehren-depths/,262,291,http://he3.magnatune.com/all/13-In%20love%20and%20miserable%20at%203_00%20AM-Ehren%20Starks.mp3
2114,4668,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/paul_beier-michelagnolo_galilei-01-sonate_in_a_minor_toccata_corrente_corrente_volta-320-349.mp3,1,Sonate in A minor_ Toccata Corrente Corrente Volta,Paul Beier,Michelagnolo Galilei,http://www.magnatune.com/artists/albums/beier-galilei/,320,349,http://he3.magnatune.com/all/01-Sonate%20in%20A%20minor_%20Toccata%20Corrente%20Corrente%20Volta-Paul%20Beier.mp3
2120,33388,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/paul_beier-michelagnolo_galilei-07-sonate_in_bflat_major_toccata_corrente_volta-88-117.mp3,7,Sonate in B-flat major_ Toccata Corrente Volta,Paul Beier,Michelagnolo Galilei,http://www.magnatune.com/artists/albums/beier-galilei/,88,117,http://he3.magnatune.com/all/07-Sonate%20in%20B-flat%20major_%20Toccata%20Corrente%20Volta-Paul%20Beier.mp3
1038,58897,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-blame_not_my_lute-56-la_bressanina-30-59.mp3,56,La Bressanina,Jacob Heringman,Blame Not My Lute,http://www.magnatune.com/artists/albums/heringman-blamenot/,30,59,http://he3.magnatune.com/all/56-La%20Bressanina-Jacob%20Heringman.mp3
82,14232,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/american_baroque-mozart_4_quartets_for_strings_and_winds-03-oboe_quartet_in_f_k370__rondeau-30-59.mp3,3,Oboe Quartet in F (K370) - Rondeau,American Baroque,Mozart 4 Quartets for Strings and Winds,http://www.magnatune.com/artists/albums/abaroque-mozart/,30,59,http://he3.magnatune.com/all/03-Oboe%20Quartet%20in%20F%20(K370)%20-%20Rondeau-American%20Baroque.mp3
2449,19938,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/seth_carlin-mozart_in_the_age_of_enlightenment-04-sonata_in_a_minor__kv_310__allegro_maestoso_wolfgang_amadeus_mozart-320-349.mp3,4,Sonata in A minor - KV 310 - Allegro maestoso (Wolfgang Amadeus Mozart),Seth Carlin,Mozart in the Age of Enlightenment,http://www.magnatune.com/artists/albums/carlin-enlightenment/,320,349,http://he3.magnatune.com/all/04-Sonata%20in%20A%20minor%20-%20KV%20310%20-%20Allegro%20maestoso%20(Wolfgang%20Amadeus%20Mozart)-Seth%20Carlin.mp3
2443,50142,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-13-laendler_no__3-0-29.mp3,13,Laendler no. 3,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,0,29,http://he3.magnatune.com/all/13-Laendler%20no.%203-Seth%20and%20Maryse%20Carlin.mp3
2206,51565,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-14-magnificat__gloria_patri-0-29.mp3,14,Magnificat - Gloria Patri,Philharmonia Baroque,CD2 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers2/,0,29,http://he3.magnatune.com/all/14-Magnificat%20-%20Gloria%20Patri-Philharmonia%20Baroque.mp3
1606,38756,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-09-bless_the_lord_o_my_soul-88-117.mp3,9,Bless the Lord O my soul,Kiev Theological Academy and Seminary Choir,Traditional worship singing of Kiev-Pechersk Lavra,http://www.magnatune.com/artists/albums/kyrivseminary-lavra/,88,117,http://he3.magnatune.com/all/09-Bless%20the%20Lord%20O%20my%20soul-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
1097,49888,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jacob_heringman_and_catherine_king-luis_milan_el_maestro-13-fantasia_12-117-146.mp3,13,Fantasia 12,Jacob Heringman and Catherine King,Luis Milan El Maestro,http://www.magnatune.com/artists/albums/heringman-luismilan/,117,146,http://he3.magnatune.com/all/13-Fantasia%2012-Jacob%20Heringman%20and%20Catherine%20King.mp3
1208,6350,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/james_edwards-le_tresor_dorphee_by_antoine_francisque-02-branle_gay_troisiesme-30-59.mp3,2,Branle Gay (troisiesme),James Edwards,Le Tresor dOrphee by Antoine Francisque,http://www.magnatune.com/artists/albums/edwards-tresor/,30,59,http://he3.magnatune.com/all/02-Branle%20Gay%20(troisiesme)-James%20Edwards.mp3
1349,36800,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-08-partin_a_cembalo_solo_passacaille_telemann-0-29.mp3,8,Partin a Cembalo Solo_ Passacaille (Telemann),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,0,29,http://he3.magnatune.com/all/08-Partin%20a%20Cembalo%20Solo_%20Passacaille%20(Telemann)-Janine%20Johnson.mp3
769,53544,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/ensemble_vermillian-stolen_jewels-16-boddecker_sonata_sopra_la_monica-59-88.mp3,16,Boddecker Sonata Sopra La Monica,Ensemble Vermillian,Stolen Jewels,http://www.magnatune.com/artists/albums/vermillian-stolen/,59,88,http://he3.magnatune.com/all/16-Boddecker%20Sonata%20Sopra%20La%20Monica-Ensemble%20Vermillian.mp3
1419,55805,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/jeni_melia-the_lost_art_of_wooing-19-my_sweetest_lesbia_thomas_campion-0-29.mp3,19,My sweetest Lesbia (Thomas Campion),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,0,29,http://he3.magnatune.com/all/19-My%20sweetest%20Lesbia%20(Thomas%20Campion)-Jeni%20Melia.mp3
2938,14364,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-03-partita_seconda_in_sol_minore__sarabanda-59-88.mp3,3,Partita Seconda in sol minore - sarabanda,Vito Paternoster,CD2-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas2/,59,88,http://he3.magnatune.com/all/03-Partita%20Seconda%20in%20sol%20minore%20-%20sarabanda-Vito%20Paternoster.mp3
2167,43910,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/paul_berget-the_siena_manuscript_on_steel_string_guitar-10-recercar_10_steel_string_guitar-59-88.mp3,10,Recercar 10 (steel string guitar),Paul Berget,The Siena Manuscript on steel string guitar,http://www.magnatune.com/artists/albums/berget-sienasteel/,59,88,http://he3.magnatune.com/all/10-Recercar%2010%20(steel%20string%20guitar)-Paul%20Berget.mp3
1250,25990,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/jami_sieber-second_sight-06-at_the_loft-146-175.mp3,6,At The Loft,Jami Sieber,Second Sight,http://www.magnatune.com/artists/albums/sieber-second/,146,175,http://he3.magnatune.com/all/06-At%20The%20Loft-Jami%20Sieber.mp3
63,2304,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-joseph_haydn__masses-01-kyrie__allegro_moderato-30-59.mp3,1,Kyrie - Allegro moderato,American Bach Soloists,Joseph Haydn - Masses,http://www.magnatune.com/artists/albums/abs-haydnmasses/,30,59,http://he3.magnatune.com/all/01-Kyrie%20-%20Allegro%20moderato-ABS.mp3
1195,22524,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/james_edwards-canarios-05-gavotte__ronacalli-30-59.mp3,5,Gavotte - Ronacalli,James Edwards,Canarios,http://www.magnatune.com/artists/albums/edwards-canarios/,30,59,http://he3.magnatune.com/all/05-Gavotte%20-%20Ronacalli-James%20Edwards.mp3
1219,52459,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/james_edwards-le_tresor_dorphee_by_antoine_francisque-15-branle_de_poitou_premier-30-59.mp3,15,Branle de Poitou (premier),James Edwards,Le Tresor dOrphee by Antoine Francisque,http://www.magnatune.com/artists/albums/edwards-tresor/,30,59,http://he3.magnatune.com/all/15-Branle%20de%20Poitou%20(premier)-James%20Edwards.mp3
759,21585,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/ensemble_vermillian-stolen_jewels-05-buxtehude_sonata_iv_op__i_lentovivace-0-29.mp3,5,Buxtehude Sonata IV Op. I Lento-Vivace,Ensemble Vermillian,Stolen Jewels,http://www.magnatune.com/artists/albums/vermillian-stolen/,0,29,http://he3.magnatune.com/all/05-Buxtehude%20Sonata%20IV%20Op.%20I%20Lento-Vivace-Ensemble%20Vermillian.mp3
725,33346,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/ensemble_mirable-conversations_galantes-07-sonata_iv_in_c_major_allegro-30-59.mp3,7,Sonata IV in C Major (Allegro),Ensemble Mirable,Conversations Galantes,http://www.magnatune.com/artists/albums/mirable-conversations/,30,59,http://he3.magnatune.com/all/07-Sonata%20IV%20in%20C%20Major%20(Allegro)-Ensemble%20Mirable.mp3
1084,58386,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/jacob_heringman-siena_lute_book-28-romanesco_anon_bl_ms_stow_389-59-88.mp3,28,Romanesco (anon BL MS Stow 389),Jacob Heringman,Siena Lute Book,http://www.magnatune.com/artists/albums/heringman-siena/,59,88,http://he3.magnatune.com/all/28-Romanesco%20(anon%20BL%20MS%20Stow%20389)-Jacob%20Heringman.mp3
1551,53259,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/katherine_roberts_perl-j_s__bach_french_suites-15-suite_no_3_in_b_minor_bwv_814_courante-30-59.mp3,15,Suite No 3 in B minor BWV 814_ Courante,Katherine Roberts Perl,J.S. Bach French Suites,http://www.magnatune.com/artists/albums/kperl-french/,30,59,http://he3.magnatune.com/all/15-Suite%20No%203%20in%20B%20minor%20BWV%20814_%20Courante-Katherine%20Roberts%20Perl.mp3
2341,48510,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/richard_savino-legrenzi__venice_before_vivaldi-12-o_dilectissime_jesu_per_il_santissimo-378-407.mp3,12,O Dilectissime Jesu Per Il Santissimo,Richard Savino,Legrenzi - Venice Before Vivaldi,http://www.magnatune.com/artists/albums/savino-legrenzi/,378,407,http://he3.magnatune.com/all/12-O%20Dilectissime%20Jesu%20Per%20Il%20Santissimo-Richard%20Savino.mp3
459,23919,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-05-prelude_and_fugue_no__15_in_g_major_bwv_884_praeludium-0-29.mp3,5,Prelude And Fugue No. 15 In G Major BWV 884_ Praeludium,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,0,29,http://he3.magnatune.com/all/05-Prelude%20And%20Fugue%20No.%2015%20In%20G%20Major%20BWV%20884_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
2965,52971,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/voices_of_music-an_evening_with_bach-15-passacaglia_mein_freund_ist_mein_j_c__bach-494-523.mp3,15,Passacaglia_ Mein Freund ist mein (J.C. Bach),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,494,523,http://he3.magnatune.com/all/15-Passacaglia_%20Mein%20Freund%20ist%20mein%20(J.C.%20Bach)-Voices%20of%20Music.mp3
1077,56210,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/jacob_heringman-siena_lute_book-20-fantasia_98_anon-30-59.mp3,20,Fantasia 98 (anon),Jacob Heringman,Siena Lute Book,http://www.magnatune.com/artists/albums/heringman-siena/,30,59,http://he3.magnatune.com/all/20-Fantasia%2098%20(anon)-Jacob%20Heringman.mp3
441,46514,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-11-prelude_and_fugue_no__6_in_d_minor_bwv_875_praeludium-59-88.mp3,11,Prelude And Fugue No. 6 In D Minor BWV 875_ Praeludium,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,59,88,http://he3.magnatune.com/all/11-Prelude%20And%20Fugue%20No.%206%20In%20D%20Minor%20BWV%20875_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
1816,10080,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/magnatune-romantic_dinner_classical_compilation-02-sonnerie__from_handel_trio_sonatas-349-378.mp3,2,Sonnerie - from Handel Trio Sonatas,Magnatune,Romantic Dinner Classical Compilation,http://www.magnatune.com/artists/albums/magnacomp-dinner/,349,378,http://he3.magnatune.com/all/02-Sonnerie%20-%20from%20Handel%20Trio%20Sonatas-Magnatune.mp3
1015,54169,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-blame_not_my_lute-16-the_hay-0-29.mp3,16,The Hay,Jacob Heringman,Blame Not My Lute,http://www.magnatune.com/artists/albums/heringman-blamenot/,0,29,http://he3.magnatune.com/all/16-The%20Hay-Jacob%20Heringman.mp3
449,55913,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-19-prelude_and_fugue_no__10_in_e_minor_bwv_879_praeludium-59-88.mp3,19,Prelude And Fugue No. 10 In E Minor BWV 879_ Praeludium,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,59,88,http://he3.magnatune.com/all/19-Prelude%20And%20Fugue%20No.%2010%20In%20E%20Minor%20BWV%20879_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
2177,19847,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/phebe_craig_and_katherine_westine-beside_themselves-04-soler_conceierto_ii_in_a_minor_andante-0-29.mp3,4,Soler_ Conceierto II in a minor (Andante),Phebe Craig and Katherine Westine,Beside Themselves,http://www.magnatune.com/artists/albums/kat-beside/,0,29,http://he3.magnatune.com/all/04-Soler_%20Conceierto%20II%20in%20a%20minor%20(Andante)-Phebe%20Craig%20and%20Katherine%20Westine.mp3
73,47853,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-joseph_haydn__masses-12-dona_nobis__allegro_vivace-88-117.mp3,12,Dona nobis - Allegro vivace,American Bach Soloists,Joseph Haydn - Masses,http://www.magnatune.com/artists/albums/abs-haydnmasses/,88,117,http://he3.magnatune.com/all/12-Dona%20nobis%20-%20Allegro%20vivace-ABS.mp3
1071,50692,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/jacob_heringman-siena_lute_book-13-spagna_detta_lamire__quarto_modo__153_anon-30-59.mp3,13,Spagna detta Lamire. Quarto Modo. (153) (anon),Jacob Heringman,Siena Lute Book,http://www.magnatune.com/artists/albums/heringman-siena/,30,59,http://he3.magnatune.com/all/13-Spagna%20detta%20Lamire.%20Quarto%20Modo.%20(153)%20(anon)-Jacob%20Heringman.mp3
418,42032,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/da_camera-a_celtic_celebration-10-andante_minuet_spring_the_ranunculus_from_airs_for_the_seasons_oswald-30-59.mp3,10,Andante Minuet_ Spring the Ranunculus' from Airs for the Seasons (Oswald),Da Camera,A Celtic Celebration,http://www.magnatune.com/artists/albums/dacamera-celtic/,30,59,http://he3.magnatune.com/all/10-Andante%20Minuet_%20Spring%20the%20Ranunculus'%20from%20Airs%20for%20the%20Seasons%20(Oswald)-Da%20Camera.mp3
1330,22223,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/janine_johnson-j_s__bach_works_for_harpsichord-05-english_suite_no_2_in_a_minor__sarabande-88-117.mp3,5,English Suite No 2 in A Minor - Sarabande,Janine Johnson,J.S. Bach Works For Harpsichord,http://www.magnatune.com/artists/albums/jjohnson-bach/,88,117,http://he3.magnatune.com/all/05-English%20Suite%20No%202%20in%20A%20Minor%20-%20Sarabande-Janine%20Johnson.mp3
1076,55901,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/jacob_heringman-siena_lute_book-19-pour_ung_plaisir_121_crecquillon-30-59.mp3,19,Pour ung plaisir 121 (Crecquillon),Jacob Heringman,Siena Lute Book,http://www.magnatune.com/artists/albums/heringman-siena/,30,59,http://he3.magnatune.com/all/19-Pour%20ung%20plaisir%20121%20(Crecquillon)-Jacob%20Heringman.mp3
2134,51404,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/paul_beier-simone_molinaro-14-frais___gaillard__canzone_francese_a_quattro_di_clemens_non_papa-30-59.mp3,14,Frais & gaillard - Canzone Francese a quattro di Clemens non papa,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,30,59,http://he3.magnatune.com/all/14-Frais%20%26%20gaillard%20-%20Canzone%20Francese%20a%20quattro%20di%20Clemens%20non%20papa-Paul%20Beier.mp3
2342,50652,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/richard_savino-legrenzi__venice_before_vivaldi-13-sonata_la_donata_a_due__violino_e_vilolone_o_faghotto-117-146.mp3,13,Sonata La Donata A Due - Violino E Vilolone O Faghotto,Richard Savino,Legrenzi - Venice Before Vivaldi,http://www.magnatune.com/artists/albums/savino-legrenzi/,117,146,http://he3.magnatune.com/all/13-Sonata%20La%20Donata%20A%20Due%20-%20Violino%20E%20Vilolone%20O%20Faghotto-Richard%20Savino.mp3
1857,17257,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-04-deuxieme_concert__la_laborde_rameau-30-59.mp3,4,Deuxieme Concert - La Laborde (Rameau),Maryse Carlin,Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5,http://www.magnatune.com/artists/albums/mcarlin-rameau/,30,59,http://he3.magnatune.com/all/04-Deuxieme%20Concert%20-%20La%20Laborde%20(Rameau)-Maryse%20Carlin.mp3
1855,8986,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-02-premier_concert__la_livri_rameau-30-59.mp3,2,Premier Concert - La Livri (Rameau),Maryse Carlin,Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5,http://www.magnatune.com/artists/albums/mcarlin-rameau/,30,59,http://he3.magnatune.com/all/02-Premier%20Concert%20-%20La%20Livri%20(Rameau)-Maryse%20Carlin.mp3
542,44241,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-10-sonata_iii_moderato-146-175.mp3,10,Sonata III Moderato,Doc Rossi,Demarzi-6 Sonatas for Cetra o Kitara,http://www.magnatune.com/artists/albums/rossi-demarzi/,146,175,http://he3.magnatune.com/all/10-Sonata%20III%20Moderato-Doc%20Rossi.mp3
