,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
2075,8630,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/paul_avgerinos-phos_hilaron-02-o_sons_and_daughters-204-233.mp3,2,O Sons and Daughters,Paul Avgerinos,Phos Hilaron,http://www.magnatune.com/artists/albums/avgerinos-phos/,204,233,http://he3.magnatune.com/all/02-O%20Sons%20and%20Daughters-Paul%20Avgerinos.mp3
305,27910,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/burnshee_thornside-the_art_of_not_blending_in-06-love_u_like_a_train-88-117.mp3,6,Love U like a train,Burnshee Thornside,The Art of Not Blending In,http://www.magnatune.com/artists/albums/burnshee-art/,88,117,http://he3.magnatune.com/all/06-Love%20U%20like%20a%20train-Burnshee%20Thornside.mp3
1986,34845,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/mrdc-timecode-08-believe-204-233.mp3,8,Believe,MRDC,Timecode,http://www.magnatune.com/artists/albums/mrdc-timecode/,204,233,http://he3.magnatune.com/all/08-Believe-MRDC.mp3
2919,47956,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/very_large_array-stuff-12-everythings_fine-88-117.mp3,12,Everything's fine,Very Large Array,Stuff,http://www.magnatune.com/artists/albums/vla-stuff/,88,117,http://he3.magnatune.com/all/12-Everything's%20fine-Very%20Large%20Array.mp3
287,513,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/burnshee_thornside-rock_this_moon-01-bad_bad_luck-59-88.mp3,1,Bad Bad Luck,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,59,88,http://he3.magnatune.com/all/01-Bad%20Bad%20Luck-Burnshee%20Thornside.mp3
1619,57565,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-24-blessed_be_who_is_coming_in_the_lords_name-0-29.mp3,24,Blessed be who is Coming in the Lord's Name,Kiev Theological Academy and Seminary Choir,Traditional worship singing of Kiev-Pechersk Lavra,http://www.magnatune.com/artists/albums/kyrivseminary-lavra/,0,29,http://he3.magnatune.com/all/24-Blessed%20be%20who%20is%20Coming%20in%20the%20Lord's%20Name-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
18,51060,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-j_s__bach__cantatas_volume_v-14-nun_komm_der_heiden_heiland_bwv_61_ii_recitative__der_heiland_ist_gekommen-30-59.mp3,14,-Nun komm der Heiden Heiland BWV 61_ II Recitative - Der Heiland ist gekommen-,American Bach Soloists,J.S. Bach - Cantatas Volume V,http://www.magnatune.com/artists/albums/abs-cantatasfive/,30,59,http://he3.magnatune.com/all/14--Nun%20komm%20der%20Heiden%20Heiland%20BWV%2061_%20II%20Recitative%20-%20Der%20Heiland%20ist%20gekommen--ABS.mp3
1522,54167,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/justin_bianco-phoenix-16-the_cranes-88-117.mp3,16,The Cranes,Justin Bianco,Phoenix_,http://www.magnatune.com/artists/albums/bianco-phoenix/,88,117,http://he3.magnatune.com/all/16-The%20Cranes-Justin%20Bianco.mp3
289,12611,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/burnshee_thornside-rock_this_moon-03-doodelido-0-29.mp3,3,Doodelido,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,0,29,http://he3.magnatune.com/all/03-Doodelido-Burnshee%20Thornside.mp3
2486,39843,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/shira_kammen-the_almanac-09-le_lai_de_la_rose-204-233.mp3,9,Le Lai de la Rose,Shira Kammen,The Almanac,http://www.magnatune.com/artists/albums/shira-almanac/,204,233,http://he3.magnatune.com/all/09-Le%20Lai%20de%20la%20Rose-Shira%20Kammen.mp3
153,1988,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/arthur_yoria-ill_be_here_awake-01-ill_be_here_awake-0-29.mp3,1,I'll Be Here Awake,Arthur Yoria,Ill Be Here Awake,http://www.magnatune.com/artists/albums/yoria-here/,0,29,http://he3.magnatune.com/all/01-I'll%20Be%20Here%20Awake-Arthur%20Yoria.mp3
1585,29381,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/kiev_seminary_choir-hymns_of_the_allnight_vigil-06-sticheron_to_the_st__fathers_of_pecherskaya_lavra-88-117.mp3,6,Sticheron to the St. Fathers of Pecherskaya Lavra,Kiev Seminary Choir,Hymns of the All-Night Vigil,http://www.magnatune.com/artists/albums/kyivseminary-hymns/,88,117,http://he3.magnatune.com/all/06-Sticheron%20to%20the%20St.%20Fathers%20of%20Pecherskaya%20Lavra-Kiev%20Seminary%20Choir.mp3
752,37898,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-08-the_old_georgian_chant-59-88.mp3,8,The old Georgian chant,Ensemble Sreteniye & Three Holies Church Choristers,Dont Cry Rachael,http://www.magnatune.com/artists/albums/sreteniye-rachael/,59,88,http://he3.magnatune.com/all/08-The%20old%20Georgian%20chant-Ensemble%20Sreteniye%20%26%20Three%20Holies%20Church%20Choristers.mp3
1088,14689,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jacob_heringman_and_catherine_king-luis_milan_el_maestro-03-romance_triste_estava_muy_quexosa-204-233.mp3,3,Romance_ triste estava muy quexosa,Jacob Heringman and Catherine King,Luis Milan El Maestro,http://www.magnatune.com/artists/albums/heringman-luismilan/,204,233,http://he3.magnatune.com/all/03-Romance_%20triste%20estava%20muy%20quexosa-Jacob%20Heringman%20and%20Catherine%20King.mp3
154,8881,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/arthur_yoria-ill_be_here_awake-02-permanent-117-146.mp3,2,Permanent,Arthur Yoria,Ill Be Here Awake,http://www.magnatune.com/artists/albums/yoria-here/,117,146,http://he3.magnatune.com/all/02-Permanent-Arthur%20Yoria.mp3
2424,18730,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/self_delusion-happiness_hurts_me-04-next_time_next_life-117-146.mp3,4,Next Time Next Life,Self Delusion,Happiness Hurts Me,http://www.magnatune.com/artists/albums/selfdelusion-happiness/,117,146,http://he3.magnatune.com/all/04-Next%20Time%20Next%20Life-Self%20Delusion.mp3
2193,6109,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/philharmonia_baroque-cd1_scarlatti__cecilian_vespers-02-antiphon_cantantibus_organis-0-29.mp3,2,Antiphon_ Cantantibus organis,Philharmonia Baroque,CD1 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers1/,0,29,http://he3.magnatune.com/all/02-Antiphon_%20Cantantibus%20organis-Philharmonia%20Baroque.mp3
323,44517,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/c__layne-potemkin_villages-10-the_devil_and_the_woman-117-146.mp3,10,The devil and the woman,C. Layne,Potemkin Villages,http://www.magnatune.com/artists/albums/clayne-potemkin/,117,146,http://he3.magnatune.com/all/10-The%20devil%20and%20the%20woman-C.%20Layne.mp3
750,28324,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-06-open_to_me_the_doors_of_repentance_byzantine_chant_bulgarian_tradition-175-204.mp3,6,Open to me the doors of repentance (Byzantine chant Bulgarian tradition),Ensemble Sreteniye & Three Holies Church Choristers,Dont Cry Rachael,http://www.magnatune.com/artists/albums/sreteniye-rachael/,175,204,http://he3.magnatune.com/all/06-Open%20to%20me%20the%20doors%20of%20repentance%20(Byzantine%20chant%20Bulgarian%20tradition)-Ensemble%20Sreteniye%20%26%20Three%20Holies%20Church%20Choristers.mp3
2992,33168,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/william_brooks-fowl_mouth-07-silent_wings-30-59.mp3,7,Silent Wings,William Brooks,Fowl Mouth,http://www.magnatune.com/artists/albums/wbrooks-fowl/,30,59,http://he3.magnatune.com/all/07-Silent%20Wings-William%20Brooks.mp3
1621,58036,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-26-blessed_the_name_of_the_lord-59-88.mp3,26,Blessed the name of the Lord,Kiev Theological Academy and Seminary Choir,Traditional worship singing of Kiev-Pechersk Lavra,http://www.magnatune.com/artists/albums/kyrivseminary-lavra/,59,88,http://he3.magnatune.com/all/26-Blessed%20the%20name%20of%20the%20Lord-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
1895,18154,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/mercy_machine-in_your_bed-04-invisible-59-88.mp3,4,Invisible,Mercy Machine,In Your Bed,http://www.magnatune.com/artists/albums/mercy-inbed/,59,88,http://he3.magnatune.com/all/04-Invisible-Mercy%20Machine.mp3
2994,40693,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/william_brooks-fowl_mouth-09-roll-88-117.mp3,9,Roll,William Brooks,Fowl Mouth,http://www.magnatune.com/artists/albums/wbrooks-fowl/,88,117,http://he3.magnatune.com/all/09-Roll-William%20Brooks.mp3
283,39518,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/burnshee_thornside-blues_and_misc-09-i_cant_say_no-204-233.mp3,9,I can't say no,Burnshee Thornside,Blues and misc,http://www.magnatune.com/artists/albums/burnshee-blues/,204,233,http://he3.magnatune.com/all/09-I%20can't%20say%20no-Burnshee%20Thornside.mp3
2305,30542,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/rebel_rebel-explode_into_space-07-artificial_kid-291-320.mp3,7,Artificial Kid,Rebel Rebel,Explode Into Space,http://www.magnatune.com/artists/albums/rebel-explode/,291,320,http://he3.magnatune.com/all/07-Artificial%20Kid-Rebel%20Rebel.mp3
2422,10890,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/self_delusion-happiness_hurts_me-02-unemotional-146-175.mp3,2,Unemotional,Self Delusion,Happiness Hurts Me,http://www.magnatune.com/artists/albums/selfdelusion-happiness/,146,175,http://he3.magnatune.com/all/02-Unemotional-Self%20Delusion.mp3
132,46606,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/anup-embrace-11-resolve_remix-146-175.mp3,11,Resolve Remix,Anup,Embrace,http://www.magnatune.com/artists/albums/anup-embrace/,146,175,http://he3.magnatune.com/all/11-Resolve%20Remix-Anup.mp3
2712,44464,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/the_kokoon-berlin-10-tap_at_floes-233-262.mp3,10,Tap At Floes,The Kokoon,Berlin,http://www.magnatune.com/artists/albums/kokoon-berlin/,233,262,http://he3.magnatune.com/all/10-Tap%20At%20Floes-The%20Kokoon.mp3
2910,14383,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/very_large_array-stuff-03-perfect_place-30-59.mp3,3,Perfect place,Very Large Array,Stuff,http://www.magnatune.com/artists/albums/vla-stuff/,30,59,http://he3.magnatune.com/all/03-Perfect%20place-Very%20Large%20Array.mp3
1427,22048,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-05-death_and_the_lady-30-59.mp3,5,Death and the Lady,John Fleagle,Worlds Bliss - Medieval Songs of Love and Death,http://www.magnatune.com/artists/albums/fleagle-bliss/,30,59,http://he3.magnatune.com/all/05-Death%20and%20the%20Lady-John%20Fleagle.mp3
1998,7552,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/norine_braun-and_the_mood_swings-02-give_me_love-88-117.mp3,2,Give Me Love,Norine Braun,and the Mood Swings,http://www.magnatune.com/artists/albums/braun-and/,88,117,http://he3.magnatune.com/all/02-Give%20Me%20Love-Norine%20Braun.mp3
2974,39679,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/william_brooks-bitter_circus-09-is_there_anybody_there-59-88.mp3,9,Is There Anybody There,William Brooks,Bitter Circus,http://www.magnatune.com/artists/albums/wbrooks-bitter/,59,88,http://he3.magnatune.com/all/09-Is%20There%20Anybody%20There-William%20Brooks.mp3
2969,18859,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/william_brooks-bitter_circus-04-ole_soledad-175-204.mp3,4,Ole' Soledad,William Brooks,Bitter Circus,http://www.magnatune.com/artists/albums/wbrooks-bitter/,175,204,http://he3.magnatune.com/all/04-Ole'%20Soledad-William%20Brooks.mp3
1434,49383,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-12-worldes_blis-117-146.mp3,12,Worldes Blis,John Fleagle,Worlds Bliss - Medieval Songs of Love and Death,http://www.magnatune.com/artists/albums/fleagle-bliss/,117,146,http://he3.magnatune.com/all/12-Worldes%20Blis-John%20Fleagle.mp3
1444,31701,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/john_jackson-bad_things_happen_all_the_time-07-green-59-88.mp3,7,Green,John Jackson,Bad Things Happen All The Time,http://www.magnatune.com/artists/albums/jjackson-badthings/,59,88,http://he3.magnatune.com/all/07-Green-John%20Jackson.mp3
687,7100,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/electric_frankenstein-conquers_the_world-02-electrify_me-30-59.mp3,2,Electrify Me,Electric Frankenstein,Conquers The World,http://www.magnatune.com/artists/albums/elecfrank-conquers/,30,59,http://he3.magnatune.com/all/02-Electrify%20Me-Electric%20Frankenstein.mp3
2220,25073,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-05-tammy_ate_a_bad_piece_of_pork-30-59.mp3,5,Tammy ate a bad piece of pork,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,30,59,http://he3.magnatune.com/all/05-Tammy%20ate%20a%20bad%20piece%20of%20pork-Pizzle.mp3
2757,25861,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/the_wretch-ambulatory-06-ambulatory-204-233.mp3,6,Ambulatory,The Wretch,Ambulatory,http://www.magnatune.com/artists/albums/wretch-ambulatory/,204,233,http://he3.magnatune.com/all/06-Ambulatory-The%20Wretch.mp3
2582,15046,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/spinecar-up_from_the_mud-03-smoke-262-291.mp3,3,Smoke,Spinecar,Up from the mud,http://www.magnatune.com/artists/albums/spinecar-upmud/,262,291,http://he3.magnatune.com/all/03-Smoke-Spinecar.mp3
2511,13531,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/skitzo-hellavator_musick-03-krystal_deaths_horizon-59-88.mp3,3,Krystal Death's Horizon,Skitzo,Hellavator Musick,http://www.magnatune.com/artists/albums/skitzo-hellavator/,59,88,http://he3.magnatune.com/all/03-Krystal%20Death's%20Horizon-Skitzo.mp3
1126,28156,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/jade_leary-fossildawn-06-no_president-320-349.mp3,6,No president,Jade Leary,Fossildawn,http://www.magnatune.com/artists/albums/jade-fossildawn/,320,349,http://he3.magnatune.com/all/06-No%20president-Jade%20Leary.mp3
2513,22248,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/skitzo-hellavator_musick-05-euthanize_tunnel_zone-0-29.mp3,5,Euthanize Tunnel Zone,Skitzo,Hellavator Musick,http://www.magnatune.com/artists/albums/skitzo-hellavator/,0,29,http://he3.magnatune.com/all/05-Euthanize%20Tunnel%20Zone-Skitzo.mp3
2731,21259,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/the_seldon_plan-making_circles-05-aperitif-117-146.mp3,5,Aperitif,The Seldon Plan,Making Circles,http://www.magnatune.com/artists/albums/seldon-circles/,117,146,http://he3.magnatune.com/all/05-Aperitif-The%20Seldon%20Plan.mp3
2025,21230,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/norine_braun-modern_anguish-05-another_kiss_is_taken-262-291.mp3,5,Another Kiss is Taken,Norine Braun,Modern Anguish,http://www.magnatune.com/artists/albums/braun-modern/,262,291,http://he3.magnatune.com/all/05-Another%20Kiss%20is%20Taken-Norine%20Braun.mp3
2572,23716,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/soulprint-in_spite_of_it_all-05-obscenity-0-29.mp3,5,Obscenity,SoulPrint,In Spite of it All,http://www.magnatune.com/artists/albums/soulprint-inspite/,0,29,http://he3.magnatune.com/all/05-Obscenity-SoulPrint.mp3
1119,46067,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/jade_leary-and_come_the_sirens-11-like_a_massive_star-30-59.mp3,11,Like a Massive Star,Jade Leary,And Come the Sirens,http://www.magnatune.com/artists/albums/jade-sirens/,30,59,http://he3.magnatune.com/all/11-Like%20a%20Massive%20Star-Jade%20Leary.mp3
2219,13309,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-03-i_love_her_to_pieces-30-59.mp3,3,I love her to Pieces,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,30,59,http://he3.magnatune.com/all/03-I%20love%20her%20to%20Pieces-Pizzle.mp3
2221,27417,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-06-in_my_livid_eyes-30-59.mp3,6,In my livid eyes,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,30,59,http://he3.magnatune.com/all/06-In%20my%20livid%20eyes-Pizzle.mp3
1004,52590,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-15-drivein_saturday_nite-88-117.mp3,15,Drive-in saturday nite,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,88,117,http://he3.magnatune.com/all/15-Drive-in%20saturday%20nite-Jackalopes.mp3
2583,18344,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/spinecar-up_from_the_mud-04-leech-117-146.mp3,4,Leech,Spinecar,Up from the mud,http://www.magnatune.com/artists/albums/spinecar-upmud/,117,146,http://he3.magnatune.com/all/04-Leech-Spinecar.mp3
2388,39508,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/rocket_city_riot-pop_killer-09-hypodermic-30-59.mp3,9,Hypodermic,Rocket City Riot,Pop Killer,http://www.magnatune.com/artists/albums/rocketcity-pop/,30,59,http://he3.magnatune.com/all/09-Hypodermic-Rocket%20City%20Riot.mp3
998,39322,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-09-goddamn_dirty_midgets-59-88.mp3,9,Goddamn dirty midgets,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,59,88,http://he3.magnatune.com/all/09-Goddamn%20dirty%20midgets-Jackalopes.mp3
1985,32067,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/mrdc-timecode-07-leaving-30-59.mp3,7,Leaving,MRDC,Timecode,http://www.magnatune.com/artists/albums/mrdc-timecode/,30,59,http://he3.magnatune.com/all/07-Leaving-MRDC.mp3
2986,41365,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/william_brooks-buffalo_treason-09-the_gift-88-117.mp3,9,The Gift,William Brooks,Buffalo Treason,http://www.magnatune.com/artists/albums/wbrooks-buffalo/,88,117,http://he3.magnatune.com/all/09-The%20Gift-William%20Brooks.mp3
690,22030,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/electric_frankenstein-conquers_the_world-05-deal_with_it-146-175.mp3,5,Deal With It,Electric Frankenstein,Conquers The World,http://www.magnatune.com/artists/albums/elecfrank-conquers/,146,175,http://he3.magnatune.com/all/05-Deal%20With%20It-Electric%20Frankenstein.mp3
409,43831,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/curl-inner-10-pure_mix_2-233-262.mp3,10,Pure Mix 2,Curl,Inner,http://www.magnatune.com/artists/albums/curl-inner/,233,262,http://he3.magnatune.com/all/10-Pure%20Mix%202-Curl.mp3
996,32250,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/jackalopes-jacksploitation-07-mama_saw_a_martian-30-59.mp3,7,Mama saw a martian,Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,30,59,http://he3.magnatune.com/all/07-Mama%20saw%20a%20martian-Jackalopes.mp3
697,19418,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/electric_frankenstein-the_time_is_now-04-right_on_target-117-146.mp3,4,Right On Target,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,117,146,http://he3.magnatune.com/all/04-Right%20On%20Target-Electric%20Frankenstein.mp3
2737,45313,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/the_seldon_plan-making_circles-11-checkered_flag-0-29.mp3,11,Checkered Flag,The Seldon Plan,Making Circles,http://www.magnatune.com/artists/albums/seldon-circles/,0,29,http://he3.magnatune.com/all/11-Checkered%20Flag-The%20Seldon%20Plan.mp3
2302,13932,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/rebel_rebel-explode_into_space-03-mk_ultra-146-175.mp3,3,MK Ultra,Rebel Rebel,Explode Into Space,http://www.magnatune.com/artists/albums/rebel-explode/,146,175,http://he3.magnatune.com/all/03-MK%20Ultra-Rebel%20Rebel.mp3
2372,16789,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-middle_age_suicide-04-blow_my_mind-59-88.mp3,4,Blow My Mind,Rocket City Riot,Middle Age Suicide,http://www.magnatune.com/artists/albums/rocketcity-middle/,59,88,http://he3.magnatune.com/all/04-Blow%20My%20Mind-Rocket%20City%20Riot.mp3
692,31447,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/electric_frankenstein-conquers_the_world-07-face_at_the_edge_of_the_crowd-175-204.mp3,7,Face at the Edge of the Crowd,Electric Frankenstein,Conquers The World,http://www.magnatune.com/artists/albums/elecfrank-conquers/,175,204,http://he3.magnatune.com/all/07-Face%20at%20the%20Edge%20of%20the%20Crowd-Electric%20Frankenstein.mp3
699,26665,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/electric_frankenstein-the_time_is_now-06-demolition_joyride-0-29.mp3,6,Demolition Joyride,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,0,29,http://he3.magnatune.com/all/06-Demolition%20Joyride-Electric%20Frankenstein.mp3
2359,11250,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/rocket_city_riot-last_of_the_pleasure_seekers-03-believe_in_me-146-175.mp3,3,-Believe In Me-,Rocket City Riot,Last Of The Pleasure Seekers,http://www.magnatune.com/artists/albums/rocketcity-pleasure/,146,175,http://he3.magnatune.com/all/03--Believe%20In%20Me--Rocket%20City%20Riot.mp3
1111,10151,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/jade_leary-and_come_the_sirens-02-still_wanting_after_the_flood-117-146.mp3,2,Still Wanting (After The Flood),Jade Leary,And Come the Sirens,http://www.magnatune.com/artists/albums/jade-sirens/,117,146,http://he3.magnatune.com/all/02-Still%20Wanting%20(After%20The%20Flood)-Jade%20Leary.mp3
702,40666,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/electric_frankenstein-the_time_is_now-09-rise_and_crash-0-29.mp3,9,Rise And Crash,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,0,29,http://he3.magnatune.com/all/09-Rise%20And%20Crash-Electric%20Frankenstein.mp3
2227,47470,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/pizzle-party_patrol-12-a_little_exposure-0-29.mp3,12,A little exposure,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,0,29,http://he3.magnatune.com/all/12-A%20little%20exposure-Pizzle.mp3
849,47079,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/falik-the_ballad_of_el_efe-11-the_ballad_of_el_efe-291-320.mp3,11,The Ballad of el Efe,Falik,The Ballad of El Efe,http://www.magnatune.com/artists/albums/falik-efe/,291,320,http://he3.magnatune.com/all/11-The%20Ballad%20of%20el%20Efe-Falik.mp3
700,31219,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/electric_frankenstein-the_time_is_now-07-e_f__theme-117-146.mp3,7,E.F. Theme,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,117,146,http://he3.magnatune.com/all/07-E.F.%20Theme-Electric%20Frankenstein.mp3
2561,1623,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/somadrone-trancelucent-01-fizz-117-146.mp3,1,Fizz,Somadrone,Trancelucent,http://www.magnatune.com/artists/albums/solace-somadrone/,117,146,http://he3.magnatune.com/all/01-Fizz-Somadrone.mp3
1792,21269,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/magnatune-red_hat_summit_compilation-05-arthur_yoria__permanent-0-29.mp3,5,Arthur Yoria - Permanent,Magnatune,Red Hat Summit Compilation,http://www.magnatune.com/artists/albums/magnacomp-redhat/,0,29,http://he3.magnatune.com/all/05-Arthur%20Yoria%20-%20Permanent-Magnatune.mp3
